ChainID,store_num,address,address2,city,state,zip,latitude,longitude,phone,hours,departments,New Store,Open Date,Comments
8,123,48 S.E. 33rd Street,Edmond Crossing,Edmond,OK,73013,35.6237,-97.486,405-348-3001,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,n,NULL,
8,125,3650 M.L. King Jr. Blvd,Baldwin Hills Plaza,Los Angeles,CA,90008,34.0108,-118.3344,323-296-5935,"Sun: 11:00am-7:00pm, Mon-Sat: 10:00am-9:00pm",LAY,N,NULL,
8,126,5115 Burning Tree Rd,Maple Grove Rd & Burning Tree Rd,Duluth,MN,55811,46.8047,-92.1536,218-727-1811,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,127,6700-6820 W.Kellogg Drive,Westgate Market,Wichita,KS,67202,37.6705,-97.4163,316-943-2055,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,128,600 East Sandford Blvd,NULL,Mt Vernon,NY,10550,40.90129,-73.81843,914-665-8212,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,129,615 Bel Air Road,Tollgate Mall,Bel Air,MD,21014,39.5237,-76.35415,410-638-9390,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,130,265 Eastchester Drive Ste 114,High Point Mall,High Point,NC,27262,35.98284,-80.02086,336-869-2083,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY,N,NULL,
8,131,72449 Highway 111,Fred Waring Dr & Hwy 111,Palm Desert,CA,92260,33.72819,-116.40274,760-340-0657,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",,N,NULL,
8,132,1130 Seaboard Street,Seaboard Commons,Myrtle Beach,SC,29577,33.714588,-78.892265,843-626-8670,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,133,620 Ave. Of The Americas,6th Ave. at 18th St.,New York,NY,10011,40.74002,-73.99487,212-229-0875,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",DEL$LAY,N,NULL,
8,134,1091-1095 Silas Deane Hwy,Wethersfield Shopping Center,Wethersfield,CT,6109,41.6898,-72.6557,860-529-6292,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,135,5300 Wisconsin Ave NW,Mazza Gallerie,Washington,DC,20015,38.95935,-77.0854,202-537-3023,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY$RUN,N,NULL,
8,136,454 Russell Street - Rt 9a,Campus Plaza,Hadley,MA,1035,42.3601,-72.547,413-256-3101,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,137,27690 Santa Margarita Pky,Portola Plaza,Mission Viejo,CA,92691,33.65234252,-117.647599,949-859-8619,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,138,405 21st Miricle Mile Ext,Treasure Coast Plaza,Vero Beach,FL,32960,27.6267,-80.4028,772-569-3164,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,139,14754 Preston Road,Preston Alexis Village,Dallas (Preston),TX,75240,32.9536,-96.8039,972-702-8535,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY$RUN,N,NULL,
8,140,216a El Camino Real,Weigand Plaza,Encinitas,CA,92024,33.0453,-117.2586,760-942-1275,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,NULL,
8,141,3 Merchants Row,Rutland Shopping Plaza,Rutland,VT,5701,43.6088,-72.9733,802-775-1092,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,NULL,
8,142,10 Washington Street,Queen Anne Plaza,Norwell,MA,2061,42.1744,-70.8856,781-871-9091,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,NULL,
8,143,2308 S. Greenbay Road,Regency Point,Racine,WI,53406,42.6972,-87.8539,262-598-0485,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,144,1200 A N. Saint Augustine,NULL,Valdosta,GA,31601,30.841772,-83.324989,229-244-5988,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, January 01, 2012",
8,146,63 Key Street,NULL,Keene,NH,3431,42.92405,-72.294531,603-358-4090,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,147,1 Worcester Rd,Shoppers World,Framingham,MA,1701,42.30241,-71.395,508-626-2400,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",DEL$LAY$RUN,N,NULL,
8,148,"12765 Harper Village Dr., Suite 180",Harper Village Mall,Battle Creek,MI,49014,42.26484451,-85.17786026,269-979-4467,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",$LAY,N,NULL,
8,150,15464 N.Frank Wright Blvd,Scottsdale Towne Center,Scottsdale,AZ,85260,33.6308,-111.8918,480-661-7720,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,151,425 Tunxis Hill Cut Off,NULL,Fairfield,CT,6825,41.1787,-73.2371,203-334-3341,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,152,268 West 1300 South,Lake Pointe Shopping Center,Orem,UT,84058,40.273,-111.6989,801-226-6050,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,153,8712 J.W. CLAY BLVD,The Village at University Place,Charlotte,NC,28262,35.310517,-80.750842,704-549-4462,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,154,506 Main Street,NULL,Mt. Kisco,NY,10549,41.1967,-73.7244,914-241-3292,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,NULL,
8,155,"5295 International Dr, Suite 500",Int'l Drive Value Center,Orlando,FL,32819,28.466,-81.4499,407-363-7775,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:30pm",,N,NULL,
8,156,2116 Roan St./Suite 2b,NULL,Johnson City,TN,37601,36.3428,-82.3772,423-854-9459,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,NULL,
8,157,1300 Shingle Creek Xing S110,Shingle Creek Crossing ,Brooklyn Center,MN,55430,45.0565,-93.3198,763-503-8087,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",,N,"Thursday, May 14, 2015",
8,158,225 Newburyport Tpke Rt1,NULL,Rowley,MA,1969,42.7075,-70.9143,978-948-6100,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,159,406 E. Joyce Boulevard,Spring Creek Centre,Fayetteville,AR,72703,36.1224,-94.1491,479-521-1167,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,160,3352 Alpine Road NW,Green Ridge Shopping Center,Walker,MI,49544,43.01974,-85.68469,616-785-3419,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,NULL,
8,161,3200 Holcomb Bridge Rd.,Peachtree Industrial Blvd & Holcomb Bridge Rd,Atlanta,GA,30092,33.949,-84.2329,770-368-1251,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,162,7655 West Bell Road,Arrowhead Crossing,Peoria,AZ,85382,33.6388,-112.2181,623-979-5156,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,163,719 Thompson Lane,100 Oaks,Nashville,TN,37204,36.1096,-86.7758,615-385-7977,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,164,425 Fry Road,Tjmaxx,Houston,TX,77094,29.7842,-95.7186,281-398-3121,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,165,2530 Hylan Boulevard,Hylan Commons,Staten Island,NY,10306,40.56919,-74.10986,718-980-4150,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,166,8874 Madison Avenue,Madison Mall,Fair Oaks,CA,95628,38.6631,-121.2274,916-967-5802,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",,N,NULL,
8,167,18290 Royalton Road,The Greens @ Strongsville,Strongsville,OH,44136,41.3142,-81.8356,440-846-1272,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
8,168,125 Interstate Shopping Center,Interstate Shopping Center.,Ramsey,NJ,7446,41.0691,-74.1371,201-327-4007,"Sun: Closed, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,169,715 East Dundee Rd,Deer Grove Center,Palatine,IL,60074,42.13825,-88.0271,847-934-1609,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,"Thursday, September 19, 2013",
8,170,1680 Campbell Lane,NULL,Bowling Green,KY,42104,36.9453,-86.4222,270-783-9120,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,171,5101 Frederica Street,Owensboro Center,Owensboro,KY,42302,37.7232,-87.1243,270-691-0950,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,172,191 East Main Street,Westgate Plaza,Westfield,MA,1085,42.1119,-72.7194,413-568-9501,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,173,95 Storrs Road,East Brook Mall,Willimantic-Mansfield,CT,6226,41.7136,-72.2083,860-423-2290,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,174,860 Biddle Road,NULL,Medford,OR,97504,42.3406,-122.8685,541-773-7192,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,175,50 North Illinois Street,NULL,Indianapolis,IN,46204,39.7669,-86.1597,317-972-0273,"Sun: 11:00am-7:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,176,3158 Carpenter Rd,Carpenter Plaza,Ypsilanti,MI,48197,42.24516,-83.68098,734-975-9881,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",$LAY,N,NULL,
8,177,3900 Rib Mountain Drive,Mountain View Sq Shop Center,Wausau,WI,54401,44.9179,-89.6535,715-355-7007,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,178,477 River Road,Edgewater Commons,Edgewater,NJ,7020,40.810924,-73.984826,201-840-7999,"Sun: Closed, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$RUN,N,NULL,
8,179,3040 Evans Street,University Commons Shp Ct,Greenville,NC,27834,35.5768,-77.382,252-353-4085,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,180,100 Franklin Street,Franklin Shopping Center,Westerly,RI,2891,41.3476,-71.7788,401-596-6647,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,181,One Buckhead Loop,NULL,Atlanta,GA,30326,33.8462,-84.3679,404-467-9772,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$RUN,N,NULL,
8,182,4298 Mall Drive,Barnes Crossing Plaza,Tupelo,MS,38804,34.3137,-88.7018,662-844-2438,"Sun: 11:00am-9:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,183,7940 Giacosa Place,Wolfchase Commons,Memphis,TN,38133,35.1953,-89.7922,901-373-9075,"Sun: 11:00am-9:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,184,650 Commerce Boulevard,Dickson City Crossings,Dickson City,PA,18519,41.4677,-75.64181,570-344-1564,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,185,905 W Interstate Ave ,Pinehurst Square ,Bismarck,ND,58503,46.832363,-100.80071,701-221-9796,"Sun: 12:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,186,2743 South Church Street,Shadowbrook Village Center,Burlington,NC,27215,36.0807,-79.4829,336-584-5737,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY,N,NULL,
8,187,3926 Lndn St(Nazareth Pk),Bethlehem Square,Bethlehem,PA,18017,40.6783,-75.3431,610-317-0930,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,189,225 East Swedesford Road,Gateway Shopping Center,Wayne,PA,19087,40.0717,-75.4378,610-995-2375,"Sun: 11:00am-8:00pm, Mon-Fri: 9:30am-9:30pm, Sat: 9:00am-9:30pm",RUN,N,NULL,
8,190,445 Putnam Pike (Rte. 44),Apple Valley Mall,Smithfield,RI,2917,41.8712,-71.532,401-233-2621,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,191,8365 Rogers Avenue,Massard Crossing,Fort Smith,AR,72903,35.3793,-94.3715,479-452-2366,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,192,4097 24th Avenue,NULL,Port Huron,MI,48059,43.025,-82.4558,810-385-1960,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,193,5225 Harvey Street,Lakeshore Marketplace,Norton Shores,MI,49444,43.1552,-86.207,231-798-0116,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",$LAY,N,NULL,
8,194,125 Sandusky Mall Unt#150,Sandusky Mall,Sandusky,OH,44870,41.4188,-82.6735,419-624-1897,"Sun: 11:00am-6:00pm, Mon-Sat: 9:00am-9:00pm",,N,NULL,
8,195,"2421 Cranberry Hwy, Ste 200",Wareham Crossing,Wareham,MA,2571,41.775198,-70.74355,508-295-0628,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, May 06, 2010",
8,196,2315 New Hyde Park Road,NULL,New Hyde Park,NY,11040,40.7572,-73.6891,516-327-5967,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,197,1502 Del Prado Blvd South,Del Prado Mall,Cape Coral,FL,33990,26.6217,-81.9411,239-573-1800,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,198,821 County Rte 64,Consumer Square,Elmira(Big Flats),NY,14903,42.1572,-76.8786,607-739-6429,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,199,120 S. Courtenay Parkway,1st Merritt Shop Center,Merritt Island,FL,32952,28.3567,-80.7003,321-452-2814,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,201,9000 N Green Bay Rd,NULL,Milwaukee,WI,53209,43.1787,-87.9617,414-354-3222,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,202,11500 W Burleigh St S194,Mayfair Collection,Wauwatosa,WI,53222,43.075781,-88.054128,414-778-0021,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,n,"Thursday, October 30, 2014",
8,203,6140 Glenway Ave.,Western Hills Plaza,Cincinnati,OH,45211,39.141916,-84.617603,513-389-0400,"Sun: 10:00am-7:00pm, Mon-Sat: 9:00am-9:00pm",,N,NULL,
8,204,493 East Kemper Road,Springdale Plaza,Springdale,OH,45246,39.285996,-84.46542,513-671-5900,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, October 21, 2010",
8,205,240 Shenstone Blvd.,White Oak Crossing,Garner,NC,27529,35.69605,-78.58389,919-329-0142,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,209, 655 Fieldstown Rd S150 ,Magnolia City Place ,Gardendale,AL,35071,33.651162,-86.822991,205-631-9039,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,n,"Thursday, November 13, 2014",
8,210,951 Pleasant Vly Rd,Pleasant Vly Shopping Center,Parma,OH,44134,41.3615,-81.6845,440-842-8113,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,211,91st & Metcalf Ave,Overland Market Place,Overland Park,KS,66212,38.9642,-94.6677,913-642-6654,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,212,4080 Taylorsville Road,Hikes Point Plaza,Louisville,KY,40220,38.21954,-85.62124,502-451-9084,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$LAY,N,NULL,
8,213,4601A Outer Loop,Festival Plaza,Louisville,KY,40219,38.1383,-85.6833,502-966-0239,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 27, 2011",
8,214,1991 Sproul & Lawrence Rd.,Lawrence Park Shopping Center,Broomall,PA,19008,39.9625,-75.3568,610-356-7274,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,215,Hixson Pike & Rte 153,Northgate Mall,Chattanooga,TN,37415,35.13074,-85.24105,423-870-2404,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,216,30955 Orchard Lake Rd,Orchard Pl Shopping Center,Farmington Hills,MI,48334,42.52739,-83.36021,248-855-6288,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY$RUN,N,NULL,
8,217,"601 Washington Avenue, Suite N",Manahawkin Commons Shopping Center,Stafford Township,NJ,8050,39.69989,-74.27726,609-978-6945,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
8,218,3033 Market Center Drive,Park West Village,Morrisville,NC,27560,35.808348,-78.812796,919-460-6791,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, October 06, 2011",
8,220,458 Ohio Pike,Cherry Grove Plaza,Cincinnati,OH,45255,39.0706,-84.307,513-688-0790,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,221,3338 Robinhood Road,Sherwood Plaza Center,Winston-Salem,NC,27106,36.1182,-80.3128,336-768-0870,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY,N,NULL,
8,222,5815 Krueger Lane North,Shoppes of Oak Park Heights,Oak Park Heights,MN,55082,45.034482,-92.850438,651-351-9518,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,223,3504 S Jefferson St.,NULL,Falls Church,VA,22041,38.84906,-77.11876,703-578-3335,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,224,3371 US Highway 1,Mercer Mall ,Lawrenceville,NJ,8648,40.29776,-74.68472,609-452-7092,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,225,4199 Transit Rd,Transitown  Plaza,Williamsville,NY,14221,42.9653,-78.6972,716-633-6322,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,226,2356 Virginia Beach Blvd,London Bridge Shopping Center,Virginia Beach,VA,23454,36.8417,-76.0489,757-340-7933,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$RUN,N,NULL,
8,227,138 Harbison Boulevard,Columbiana Sta Shop Center.,Columbia,SC,29210,34.0796,-81.1541,803-781-8038,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,228,10300 Main St.,Main Street Marketplace,Fairfax,VA,22030,38.8452,-77.3033,703-352-0197,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,229,3050 Sheridan Dr.,TJ Maxx Plaza,Amherst,NY,14226,42.98077,-78.82036,716-838-2441,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
8,230,105 East Street Road,Bucks County Mall,Feasterville,PA,19053,40.147362,-74.999775,215-364-3413,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,231,37055 Groesbeck Hwy,Parkway Plaza Shopping,Clinton Township,MI,48036,42.5688,-82.9077,586-468-0995,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,232,1600 Southeast Rd.,The Convenience Center,Farmington,CT,6032,41.7172,-72.7602,860-677-5312,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,233,510 Westgate Mall,Westgate Mall,Madison,WI,53711,43.050401,-89.472972,608-273-2153,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,234,"2155 W22nd St., Ste 600  ",NULL,Oakbrook,IL,60521,41.845357,-87.971247,630-573-9410,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$RUN,N,NULL,
8,235,2541 Countryside Blvd.,Countryside Village Square,Clearwater,FL,33761,28.01418,-82.734249,727-799-0776,"Sun: 9:30am-8:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:30pm",,N,NULL,
8,236,12 Richardson Hgts,Richardson Hgts Shp Vlg,Richardson,TX,75080,32.9512,-96.7338,972-437-1842,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,237,528 Boston Post Rd,Edward Plaza,Orange,CT,6477,41.2517,-73.0192,203-795-3517,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,238,7982 Southtown Center,Ward's So Town Shopping,Bloomington,MN,55431,44.8648,-93.3077,952-881-2111,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,239,8322 Highway 7,Knollwood Mall,St. Louis Park,MN,55426,44.937739,-93.385359,952-238-1039,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$RUN,N,NULL,
8,240,68 Centerton Rd,Centerton Square,Mt Laurel,NJ,8054,39.967683,-74.916473,856-722-5386,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,241,300 Barnstable Rd,Hyannis Arprt Shopping,Hyannis,MA,2601,41.6652,-70.2878,508-771-9395,"Sun: 10:00am-8:00pm, Mon-Thu: 9am-9:30pm, Fri-Sat: 9am-10:00pm",,N,NULL,
8,242,1646 Montgomery Hwy,Hoover Sq Shopping Center,Hoover,AL,35216,33.4042,-86.8055,205-822-8255,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",RUN,N,NULL,
8,243,2751 Eastern Bypass,Twin Oaks Shopping Center,Montgomery,AL,36117,32.34542467,-86.22278452,334-271-4151,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,244,154 Rt. 9 - Rd 3,Marlboro Plz Shopping Center,Englishtown,NJ,7726,40.352519,-74.308907,732-536-7200,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
